lender,finance_channel,customer_segment,offer_comp_tier,month_begin_date,num_tot_apps,num_tot_bks,pct_of_total_apps,vsa_prog_pct,str_apprv_rate,cond_apprv_rate,str_bk_rate,cond_bk_rate,num_seg_apps,num_seg_vsa,num_seg_str_approvals,num_seg_cond_approvals,num_seg_str_bookings,num_seg_cond_bookings,num_seg_bookings
CAF1,FF,Subprime,multi_best,2023-01-01,15000,3503.843327681403,0.019909651702371904,0.6733715972156811,0.19746547366609957,0.27172655718397004,0.45551494778125473,0.36896770259681927,298.64477553557856,201.09890950251108,39.71009141864944,54.643914332568094,18.08854021895495,20.161839532185056,38.25037975114
CAF1,FF,Subprime,multi_other,2023-01-01,15000,3503.843327681403,0.062470772996008214,0.6995656917455073,0.16037819882591245,0.24646316035402907,0.3461945631959233,0.2741695399061016,937.0615949401232,655.5361428724357,105.13370585916724,161.56550949863083,36.396717377083085,44.296341403934505,80.69305878101758
CAF1,FF,Deep_Subprime,solo_offer,2023-01-01,15000,3503.843327681403,0.12947508417207704,0.6195428970696377,0.1090527210946615,0.2145411348149567,0.38565994321968217,0.3568993872791222,1942.1262625811555,1203.230531194557,131.21556353094144,258.1424436064834,50.604586780881476,92.13087995388929,142.73546673477077
CAF1,FF,Deep_Subprime,multi_best,2023-01-01,15000,3503.843327681403,0.04128359154128931,0.6337039948946769,0.10838842795973742,0.18623454742240036,0.3310158715844136,0.2746187945897276,619.2538731193397,392.4236532497269,42.534182869955,73.08284146080786,14.07948961482899,20.06992182715922,34.14941144198821
CAF1,FF,Deep_Subprime,multi_other,2023-01-01,15000,3503.843327681403,0.03138204839954059,0.6363338444393949,0.09566810422010968,0.15603784529160658,0.3158331625840828,0.26180359158203165,470.7307259931089,299.54189256694235,28.656604996383138,46.739871490715586,9.050706184930515,12.236666226351948,21.287372411282462
CAF1,FF,New_To_Credit,solo_offer,2023-01-01,15000,3503.843327681403,0.053805100285957065,0.7467451624935156,0.2348894906606932,0.3219960774137139,0.5931814898338976,0.4434621172885773,807.076504289356,602.6804753402537,141.56330988381666,194.0607489933942,83.9727350627001,86.05859063121775,170.03132569391784
CAF1,FF,New_To_Credit,multi_best,2023-01-01,15000,3503.843327681403,0.02981764467035071,0.7421356911718124,0.2339854797086715,0.3056236502836778,0.46100519245276766,0.3782348130033554,447.26467005526064,331.9310750481935,77.6670518253666,101.4459867988143,35.80491417399221,38.37040384679039,74.1753180207826
CAF1,FF,New_To_Credit,multi_other,2023-01-01,15000,3503.843327681403,0.03908539823688353,0.7147517607810904,0.2309183996229053,0.24770292931011922,0.38309093109515124,0.34073081657527454,586.2809735532529,419.0453581596394,96.7652834756311,103.79876272995075,37.06990254436577,35.36743718447929,72.43733972884506
CAF1,FF,Super_Prime,solo_offer,2023-02-01,16200,2911.874059563068,0.011780504423951272,0.8447378420329094,0.5657125870291625,0.24049834043445972,0.7798718029076599,0.6225659076395436,190.8441716680106,161.21329373939338,91.20038946480452,38.771529600297185,71.12461215779786,24.137832516182446,95.2624446739803
CAF1,FF,Super_Prime,multi_best,2023-02-01,16200,2911.874059563068,0.03265604187196234,0.8029724136074142,0.6037283864204902,0.2787310290569289,0.8155094983105102,0.5101273038560593,529.0278783257899,424.7947923248689,256.46067453012034,118.40348960273512,209.1461160224335,60.40085291819222,269.54696894062573
CAF1,FF,Super_Prime,multi_other,2023-02-01,16200,2911.874059563068,0.04058274133868018,0.8168085071371713,0.5360714934990738,0.1697899552507363,0.6856107675560751,0.4448675421913671,657.4404096866189,537.0029195677774,287.8719571060615,91.17770168292768,197.36811346935633,40.56200005034171,237.93011351969804
CAF1,FF,Prime,solo_offer,2023-02-01,16200,2911.874059563068,0.062094306278738104,0.8127987236827343,0.5080249310581344,0.3294375654735572,0.719240032704909,0.4694433767991448,1005.9277617155573,817.6168008394346,415.36971887842617,269.3536883588216,298.75053019074807,126.44630501646971,425.19683520721776
CAF1,FF,Prime,multi_best,2023-02-01,16200,2911.874059563068,0.05592965375376139,0.767448221424472,0.5246499858778372,0.2849323778151619,0.6673031894455249,0.4355126811943831,906.0603908109346,695.3544354310137,364.8176947289728,198.1289927116782,243.44401125880742,86.28768883820536,329.7317000970128
CAF1,FF,Prime,multi_other,2023-02-01,16200,2911.874059563068,0.04349835571057689,0.7879367659690129,0.45692195600230573,0.24858206064517666,0.5952730498812955,0.40391047925810825,704.6733625113457,555.2380503216996,253.70045599989763,138.02221869757838,151.02104419933448,55.74862050240631,206.7696647017408
CAF1,FF,Near_Prime,solo_offer,2023-02-01,16200,2911.874059563068,0.005922958971076688,0.7606523734615716,0.2692564369771449,0.3083451986122312,0.6532250568117767,0.449365757250044,95.95193533144234,72.98606734809285,19.651968443121415,22.50490343237337,12.837158202721229,10.112932972727576,22.950091175448804
CAF1,FF,Near_Prime,multi_best,2023-02-01,16200,2911.874059563068,0.04516588028601924,0.7131897788712471,0.2851164774250696,0.26706010771885424,0.4955567742230841,0.3728646441133999,731.6872606335118,521.8318756141229,148.7828661832158,139.3604769126394,73.7303572254192,51.96259462750498,125.69295185292418
CAF1,FF,Near_Prime,multi_other,2023-02-01,16200,2911.874059563068,0.04829099920393949,0.7536550342024939,0.28888318355663184,0.27184149779417904,0.4417191804345624,0.3544281870516325,782.3141871038198,589.5950254388255,170.32408795792125,160.2763948072874,75.2354165410373,56.80647203871855,132.04188857975583
CAF1,FF,Subprime,solo_offer,2023-02-01,16200,2911.874059563068,0.20189031053894785,0.6816074361247759,0.19139212040244694,0.26460815107360386,0.5098136570056744,0.41189020260805176,3270.623030730955,2229.2809785071704,426.6668134493291,589.8859179463368,217.52056848756033,242.96823025855326,460.4887987461136
CAF1,FF,Subprime,multi_best,2023-02-01,16200,2911.874059563068,0.039571945082493024,0.7110329024610239,0.16763156169629906,0.28851621260389343,0.43809442227534906,0.3335641657377208,641.065510336387,455.81867048213877,76.40959558325166,131.51107644164878,33.4746176333377,43.8673824985282,77.3420001318659
CAF1,FF,Subprime,multi_other,2023-02-01,16200,2911.874059563068,0.05773598558102562,0.6820792750365358,0.17353424119163563,0.2697796137433125,0.4124915614710492,0.3053027482468372,935.3229664126151,637.9644108557386,110.70866994511947,172.10979234264107,45.666392134045346,52.545592602400774,98.21198473644611
CAF1,FF,Deep_Subprime,solo_offer,2023-02-01,16200,2911.874059563068,0.10014882153443805,0.6691627347302072,0.11200477291890494,0.20316136394672216,0.3844238624240526,0.30988603719467095,1622.4109088578964,1085.6569206274708,121.59875686271747,220.56354077287523,46.74546377912912,68.34956159973153,115.09502537886064
CAF1,FF,Deep_Subprime,multi_best,2023-02-01,16200,2911.874059563068,0.07851185963684336,0.664459387491998,0.09084484387131463,0.1960014978751367,0.36018306071350176,0.28062664076442295,1271.8921261168625,845.1206630755055,76.77485468951619,165.6449158480278,27.653002147904285,46.48437629413757,74.13737844204185
CAF1,FF,Deep_Subprime,multi_other,2023-02-01,16200,2911.874059563068,0.1165421598683987,0.6786298079829395,0.11163203215321625,0.18288011100492352,0.289774442665199,0.23028828744297225,1887.9829898680591,1281.241533889217,143.02759610715717,234.31359394177846,41.44574194769465,53.95967627346016,95.4054182211548
CAF1,FF,New_To_Credit,solo_offer,2023-02-01,16200,2911.874059563068,0.011975994641524724,0.7508389365063163,0.2545894413423913,0.2628698942309267,0.600998197479818,0.47106483208112776,194.01111319270052,145.67109790001382,37.08632343409731,38.2925460974796,22.288813535046017,18.038271797368072,40.327085332414086
CAF1,FF,New_To_Credit,multi_best,2023-02-01,16200,2911.874059563068,0.019006738996921443,0.7052003202290101,0.23526743039518921,0.2532423424650033,0.4816922005156278,0.37355941973488743,307.90917175012737,217.1376465196391,51.085416138734395,54.98844624197128,24.607446514123534,20.541452070273845,45.14889858439738
CAF1,FF,New_To_Credit,multi_other,2023-02-01,16200,2911.874059563068,0.02869474228070204,0.7240896908970011,0.22879601970559832,0.2604579099688721,0.430955199457596,0.3126080015764123,464.85482494737306,336.5965865081229,77.01195923954963,87.66924342456234,33.18870425470036,27.406106986668455,60.59481124136882
CAF1,FF,Super_Prime,solo_offer,2024-01-01,17400,4157.5387263929,0.04186255800108093,0.9123686911348385,0.715146404399687,0.21771089866980814,0.8276895574696974,0.5835777332258909,728.4085092188081,664.577118167443,475.2699365037528,144.6856816316253,393.37596342344233,84.43534211682682,477.81130554026913
CAF1,FF,Super_Prime,multi_best,2024-01-01,17400,4157.5387263929,0.014019971900836804,0.9265667575291833,0.5607994985787459,0.25024198413580667,0.6867684572013399,0.4977885817757004,243.9475110745604,226.03365434366995,126.75956001785168,56.563110144427064,87.05446746898066,28.15647037961708,115.21093784859774
CAF1,FF,Super_Prime,multi_other,2024-01-01,17400,4157.5387263929,0.08387952473973881,0.9416383573210133,0.5938826748081858,0.22252228363018173,0.6258915004128194,0.43695301892662414,1459.5037304714554,1374.3246952650322,816.1876260789422,305.8178696397286,510.8448979049263,133.6280413807882,644.4729392857146
CAF1,FF,Prime,solo_offer,2024-01-01,17400,4157.5387263929,0.08240316859285542,0.8401100227123844,0.4533175036891033,0.29484575277182057,0.7456872169461091,0.5108595402950554,1433.8151335156842,1204.562464383222,546.0492493917966,355.1601265717504,407.1819450944806,181.43693899157813,588.6188840860588
CAF1,FF,Prime,multi_best,2024-01-01,17400,4157.5387263929,0.05821814429728845,0.850854249034297,0.5142963966223778,0.3039333954771014,0.6570660268264821,0.4600548671610918,1012.995710772819,861.9117047645708,443.2780839670695,261.96375103055294,291.2629694114981,120.51769868138236,411.78066809288043
CAF1,FF,Prime,multi_other,2024-01-01,17400,4157.5387263929,0.05816843244989988,0.8630052054312177,0.3734886019237774,0.2674550816588789,0.5809919952063128,0.3453511018801763,1012.1307246282579,873.474083931057,326.23261442406266,233.61508244469528,189.53853755560792,80.67922613810374,270.2177636937117
CAF1,FF,Near_Prime,solo_offer,2024-01-01,17400,4157.5387263929,0.05821863861072267,0.7885179565215671,0.26009128066378345,0.3127050522309574,0.648010730665332,0.45792189162544217,1013.0043118265745,798.7720899090268,207.75365582292557,249.78006809563323,134.6265983082079,114.37976127268412,249.00635958089202
CAF1,FF,Near_Prime,multi_best,2024-01-01,17400,4157.5387263929,0.07749627933236149,0.8178822539851606,0.2754074638495202,0.2763326354286,0.5470818947858623,0.3738561495928012,1348.4352603830898,1102.8612701151883,303.7362253802846,304.75656128306304,166.16858969615183,113.9351145644285,280.10370426058034
CAF1,FF,Near_Prime,multi_other,2024-01-01,17400,4157.5387263929,0.06381586213593123,0.8145758352375136,0.2706481719983814,0.258390339316535,0.4801312563561247,0.30908067266449907,1110.3960011652034,904.5017500935407,244.80174523215362,233.71451411906972,117.53696949648588,72.23663923537863,189.7736087318645
CAF1,FF,Subprime,solo_offer,2024-01-01,17400,4157.5387263929,0.020530735831797868,0.7603451713262382,0.19387903954138402,0.29051472249361143,0.530292494277644,0.39721940963465885,357.2348034732829,271.6217578505883,52.66176553061445,78.91011960519059,27.926138996293997,31.344631123774125,59.27077012006812
CAF1,FF,Subprime,multi_best,2024-01-01,17400,4157.5387263929,0.03312711596556996,0.74404595088527,0.1692272220407947,0.24212396522524396,0.407386017948746,0.35600429068914247,576.4118178009173,428.87687907719055,72.5776428437588,103.84137055559684,29.5671169102252,36.967973468833655,66.53509037905886
CAF1,FF,Subprime,multi_other,2024-01-01,17400,4157.5387263929,0.16324071655263958,0.8038977285897216,0.1607673759391986,0.25034603246874765,0.39346154871084005,0.2950160469842452,2840.3884680159285,2283.381837750444,367.0933063223638,571.6355836920213,144.43710082698007,168.6416702163518,313.07877104333187
CAF1,FF,Deep_Subprime,solo_offer,2024-01-01,17400,4157.5387263929,0.005559845081844176,0.7232844088307473,0.11725112000047413,0.22556116295244702,0.4205116734144414,0.3567531423691002,96.74130442408867,69.97147717989233,8.204234067429994,15.782847766197122,3.449976196778756,5.630580536123957,9.080556732902712
CAF1,FF,Deep_Subprime,multi_best,2024-01-01,17400,4157.5387263929,0.02710769508964023,0.6980969617048294,0.08829499120432956,0.18586668684818033,0.31627552779560847,0.2756665776453557,471.67389455974,329.27411270763855,29.073254885334364,61.201088393843094,9.19515903359538,16.871094585701623,26.066253619297
CAF1,FF,Deep_Subprime,multi_other,2024-01-01,17400,4157.5387263929,0.08417941625851622,0.7331764876859777,0.08326752851997211,0.16357665849688027,0.31802008100268253,0.2306868687225271,1464.721842898182,1073.8996162130215,89.42096692060488,175.66491078120822,28.43766314342896,40.52358821253902,68.96125135596797
CAF1,FF,New_To_Credit,solo_offer,2024-01-01,17400,4157.5387263929,0.021694876100415754,0.8148430101245259,0.2086880688741227,0.29340668247708435,0.5716410881900567,0.4513469705166299,377.4908441472341,307.5957757393805,64.19156843288903,90.25065610365685,36.69453803160317,40.734360219523715,77.4288982511269
CAF1,FF,New_To_Credit,multi_best,2024-01-01,17400,4157.5387263929,0.06501686828449364,0.8198202890686371,0.2498768950502144,0.2736302093301742,0.47820345725713065,0.37419516350237786,1131.2935081501894,927.4573708731608,231.75016812522057,253.78035453683597,110.82373161740176,94.96338125960276,205.78711287700452
CAF1,FF,New_To_Credit,multi_other,2024-01-01,17400,4157.5387263929,0.041460150774367,0.8097985653796278,0.23601134773192722,0.2416037788021266,0.41757250253747125,0.3312972298339093,721.4066234739859,584.1940487445951,137.87642478118306,141.1434897304079,57.57340373679803,46.760447156774966,104.33385089357299
CAF1,FF,Super_Prime,solo_offer,2024-02-01,18600,4307.800075034741,0.022314317331976644,0.864101040851051,0.5958065318679547,0.22245653302357227,0.754505896050092,0.6439450671741332,415.04630237476556,358.641941883415,213.68121157594607,79.78224298822599,161.2237340091785,51.3753818203562,212.5991158295347
CAF1,FF,Super_Prime,multi_best,2024-02-01,18600,4307.800075034741,0.057643072535790194,0.9185618004440846,0.4999128279665916,0.27891646474253146,0.8229959367751764,0.5361697875331732,1072.1611491656977,984.846275543842,492.33728671948717,274.68984148953746,405.1915864930529,147.28039394896632,552.4719804420192
CAF1,FF,Super_Prime,multi_other,2024-02-01,18600,4307.800075034741,0.03301683079333258,0.88835779323602,0.6198977963296101,0.19296053746078776,0.6994651356374161,0.4911908603217111,614.1130527559859,545.5521163437433,338.1865547044415,105.2700295825589,236.54970435709262,51.707676396749086,288.2573807538417
CAF1,FF,Prime,solo_offer,2024-02-01,18600,4307.800075034741,0.06923192334606852,0.8592345839411897,0.45714954608714636,0.2647518167928941,0.7233518077122202,0.48749797891545077,1287.7137742368745,1106.44820904176,505.81229653237665,292.93417353104985,365.8802390597642,142.80481755165474,508.685056611419
CAF1,FF,Prime,multi_best,2024-02-01,18600,4307.800075034741,0.06870691220375641,0.905352831503242,0.4143956455980809,0.27728397674784183,0.5864759738197645,0.4471794577794714,1277.9485669898693,1156.9943536397886,479.45342212989453,320.81599545203943,281.1879126448485,143.46232289322435,424.6502355380728
CAF1,FF,Prime,multi_other,2024-02-01,18600,4307.800075034741,0.09269556111662662,0.8313983849843198,0.34550570991072505,0.27803470878546477,0.5689877383838251,0.4013224332638049,1724.1374367692551,1433.4450804209637,495.26346012888143,398.5474854947998,281.79883608288,159.94604664994404,441.744882732824
CAF1,FF,Near_Prime,solo_offer,2024-02-01,18600,4307.800075034741,0.039413052586489215,0.8268362387379671,0.33550504163619105,0.35272869947160124,0.5790711624401053,0.4724367232806726,733.0827781086994,606.1394069349767,203.3628269610555,213.802764706662,117.76154860544439,101.00827758636403,218.76982619180842
CAF1,FF,Near_Prime,multi_best,2024-02-01,18600,4307.800075034741,0.04935372036826186,0.797334858758595,0.2958108483307586,0.35977585640211485,0.6016866709378403,0.3634527929560461,917.9791988496706,731.9368148581303,216.51485012769695,263.33319439782,130.2740993819394,95.70918498192512,225.98328436386453
CAF1,FF,Near_Prime,multi_other,2024-02-01,18600,4307.800075034741,0.034999384435797996,0.8520737353232418,0.29826344013430695,0.24472827964701352,0.42764997880275984,0.3436620913392899,650.9885505058427,554.6902458821762,165.44382094576247,135.74838961172392,70.75204652050292,46.65157546990577,117.40362199040868
CAF1,FF,Subprime,solo_offer,2024-02-01,18600,4307.800075034741,0.019027815834326955,0.8061362952426705,0.19478696258276545,0.2798957836913137,0.5143791202094772,0.38149966198711854,353.9173745184814,285.3056411163413,55.57381924078068,79.85584601181104,28.58601224775328,30.4649782612013,59.050990508954584
CAF1,FF,Subprime,multi_best,2024-02-01,18600,4307.800075034741,0.14169966100500397,0.7798219721664728,0.19772053181062157,0.2598677562624575,0.40909017423073124,0.3346674232714561,2635.6136946930737,2055.309469264517,406.37688129838665,534.1086602027524,166.2447891736982,178.74876905702484,344.993558230723
CAF1,FF,Subprime,multi_other,2024-02-01,18600,4307.800075034741,0.08500488221890633,0.8046816842738949,0.1730956853371807,0.2635156811579835,0.39169014373181754,0.2842541803873774,1581.0908092716577,1272.274815394693,220.22528110797944,335.26436459888026,86.26007201056439,95.30029717214957,181.56036918271394
CAF1,FF,Deep_Subprime,solo_offer,2024-02-01,18600,4307.800075034741,0.06775051509327713,0.6975447235001108,0.1062394433037339,0.206473556207485,0.3914415206125172,0.30213048603968906,1260.1595807349547,879.0176663097795,93.3863475228983,181.49390353218456,36.55529387881229,54.83484128741936,91.39013516623166
CAF1,FF,Deep_Subprime,multi_best,2024-02-01,18600,4307.800075034741,0.038412009472637204,0.754156426151964,0.11977648471739008,0.20939615995138616,0.3525267456440884,0.2885716569771797,714.463376191052,538.81714640471,64.53762370181148,112.82624137311011,22.75123845520239,32.55845542354561,55.309693878748
CAF1,FF,Deep_Subprime,multi_other,2024-02-01,18600,4307.800075034741,0.017588817358121872,0.7425932414189003,0.09137929017835504,0.18859619313955445,0.32195016747738364,0.27144939938908164,327.1520028610668,242.94086624128494,22.199763912443313,45.817722531132034,7.147217709569502,12.437193262451384,19.584410972020887
CAF1,FF,New_To_Credit,solo_offer,2024-02-01,18600,4307.800075034741,0.07606275534177889,0.8255341931500619,0.2525160349897714,0.2961845133910065,0.5410067339919682,0.47808010653515326,1414.7672493570874,1167.9387396931356,294.9232596582613,345.92536728651675,159.55546948598115,165.38003644554993,324.9355059315311
CAF1,FF,New_To_Credit,multi_best,2024-02-01,18600,4307.800075034741,0.03452702675068,0.8189190472705323,0.1851599491221328,0.2693619178884862,0.487646336687805,0.4248442664625467,642.202697562648,525.9120212425695,97.37784309599219,141.6606706825088,47.48594846032046,60.183723722702844,107.6696721830233
CAF1,FF,New_To_Credit,multi_other,2024-02-01,18600,4307.800075034741,0.05255174220716772,0.8284948142158806,0.19188763534571926,0.22664988485359827,0.4148757228136368,0.37195417905139305,977.4624050533196,809.8225336776578,155.39493103708486,183.54618400989034,64.46958433558582,68.27077019141468,132.7403545270005
CAF1,NON_FF,Super_Prime,solo_offer,2023-01-01,9000,1591.8897001294897,0.020871201203469726,0.8248104185279694,0.6448179771140989,0.305182022885901,0.827308265711369,0.6393220145416784,187.84081083122754,154.93305779833793,99.90362091762603,47.28278399079499,82.65109135964722,30.22892471413407,112.88001607378129
CAF1,NON_FF,Super_Prime,multi_best,2023-01-01,9000,1591.8897001294897,0.03057590556525321,0.8214130509326654,0.6537025056576804,0.21705223338105809,0.8174280935486463,0.5111780829021942,275.1831500872789,226.0390308784533,147.7622808616787,49.06227648345824,120.78503954316164,25.079560435631592,145.86459997879325
CAF1,NON_FF,Super_Prime,multi_other,2023-01-01,9000,1591.8897001294897,0.07688149527786826,0.865406772888404,0.50880445400457,0.25498933883659936,0.6322898089203783,0.5123830457891921,691.9334575008144,598.8039005092953,304.6740916544388,152.68861068364203,192.64232319517495,78.23505539940469,270.8773785945796
CAF1,NON_FF,Prime,solo_offer,2023-01-01,9000,1591.8897001294897,0.03359347589241621,0.7994094475194297,0.4684916434249769,0.29203673519530576,0.6778408234852817,0.4530104694827578,302.3412830317459,241.6944780307235,113.23184321935562,70.58366627882604,76.75316585256434,31.975139798785285,108.72830565134961
CAF1,NON_FF,Prime,multi_best,2023-01-01,9000,1591.8897001294897,0.03468977364000462,0.7703103777528519,0.3875259402710285,0.3066809355726374,0.6030475324444233,0.4626787270322893,312.2079627600416,240.49703373113599,93.19883912905173,73.75585530710893,56.20332996345942,34.12526524467088,90.3285952081303
CAF1,NON_FF,Prime,multi_other,2023-01-01,9000,1591.8897001294897,0.023096421049975377,0.7745504067519317,0.42364686473302826,0.2305182185156933,0.5496227612490474,0.39531816699685857,207.8677894497784,161.00408086895075,68.20887406935393,37.11437389566714,37.489149707686856,14.671986257671191,52.16113596535805
CAF1,NON_FF,Near_Prime,solo_offer,2023-01-01,9000,1591.8897001294897,0.052334230540155055,0.7254239903401223,0.2684690560938976,0.32275936027599494,0.564941142631732,0.42051594983481244,471.00807486139547,341.68055714837254,91.73065666326062,110.28059804395426,51.82242198970155,46.37475043480458,98.19717242450614
CAF1,NON_FF,Near_Prime,multi_best,2023-01-01,9000,1591.8897001294897,0.03667281146815101,0.725775786320756,0.2544326823514568,0.29621162169938986,0.5456856644835999,0.37650669747246346,330.0553032133591,239.54614721901123,60.94836878388998,70.9563527395841,33.2586511190285,26.715542034671998,59.9741931537005
CAF1,NON_FF,Near_Prime,multi_other,2023-01-01,9000,1591.8897001294897,0.048638875922584826,0.7398202395786057,0.280472880183695,0.25989618506862966,0.4244256850751428,0.360359907125815,437.74988330326346,323.85622354092703,90.83288778193837,84.16899700902027,38.55181062420276,30.33113194504355,68.88294256924631
CAF1,NON_FF,Subprime,solo_offer,2023-01-01,9000,1591.8897001294897,0.007368397404650277,0.7089530272643635,0.186130544505358,0.24684568401381043,0.5366663676526495,0.35120300290882456,66.3155766418525,47.014628815023244,8.75085846105757,11.605358208499814,4.696291424138221,4.075836652657711,8.772128076795932
CAF1,NON_FF,Subprime,multi_best,2023-01-01,9000,1591.8897001294897,0.07869442031425986,0.6843814353703042,0.20050792045776078,0.2770501947236148,0.421606891742074,0.32965445263356974,708.2497828283387,484.7130029727646,97.18879624490546,134.28983185867253,40.97546629696834,44.26924101562481,85.24470731259315
CAF1,NON_FF,Subprime,multi_other,2023-01-01,9000,1591.8897001294897,0.09190662063410901,0.6909330471953967,0.16531813942186138,0.23842822237861142,0.3724718934270876,0.2952708156099223,827.159585706981,571.5118930694064,94.48128281970006,136.2645647327736,35.19162230527384,40.23494916737712,75.42657147265095
CAF1,NON_FF,Deep_Subprime,solo_offer,2023-01-01,9000,1591.8897001294897,0.036545646093587285,0.6660856109786941,0.09508092678467187,0.19073011499743575,0.40142791811311057,0.3560836512873552,328.91081484228556,219.08276106172391,20.830591964293532,41.78568021125834,8.361981165290043,14.879197581150652,23.241178746440696
CAF1,NON_FF,Deep_Subprime,multi_best,2023-01-01,9000,1591.8897001294897,0.120320290554111,0.6507590337375183,0.09737201211023923,0.20455479700567974,0.3463188656776418,0.30195703598730145,1082.882614986999,704.6956441800966,68.6176327991372,144.14887444604636,23.763580756482146,43.52676686863382,67.29034762511597
CAF1,NON_FF,Deep_Subprime,multi_other,2023-01-01,9000,1591.8897001294897,0.10268158504670709,0.6332605827362574,0.08792640793554662,0.16961272653571996,0.2689442362677747,0.24592603744474212,924.1342654203638,585.2178034466427,51.45609931699405,99.26038725983013,13.838821332127727,24.410713714040586,38.24953504616831
CAF1,NON_FF,New_To_Credit,solo_offer,2023-01-01,9000,1591.8897001294897,0.0531248281434211,0.6992242565037512,0.21075285538801528,0.2961343665906658,0.5929580008813885,0.44823613591275635,478.1234532907899,334.3155161442586,70.45794962792061,99.00231361481151,41.77860495757338,44.37641450112598,86.15501945869936
CAF1,NON_FF,New_To_Credit,multi_best,2023-01-01,9000,1591.8897001294897,0.08293743158430018,0.7328953669784033,0.23793855044775114,0.2909785734129827,0.4586920288087424,0.40296852334548383,746.4368842587016,547.0601342149971,130.1666953428686,159.18277742499473,59.706425570149875,64.14564876098294,123.85207433113281
CAF1,NON_FF,New_To_Credit,multi_other,2023-01-01,9000,1591.8897001294897,0.06906658966497596,0.7262525604975033,0.2095366454219523,0.2625529072546375,0.3933443257376229,0.3252967615943133,621.5993069847837,451.43808830117274,94.59282263832682,118.52638252894864,37.20755004029122,38.55624840015579,75.763798440447
CAF1,NON_FF,Super_Prime,solo_offer,2023-02-01,9720,2045.2770451877036,0.00998816674768852,0.8124563359189412,0.591011643873138,0.31598937865079835,0.821888116806045,0.6089433213387421,97.08498078753242,78.87730776339939,46.6174073255341,24.924391469804366,38.31429311716355,15.177541723969682,53.49183484113323
